STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,ROAD_FNC,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
1,10051,2,2,0,0,0,2,2,89,1730,27,1,2013,1,14,31,1,12,3,SR-1,WINCHESTER ROAD,3391,34.79283056,-86.57753056,0,30,0,0,3,2,0,8,9,10,0,10,0,0000000,99,99,14,36,88,88,14,0,0,1,0
1,10052,4,4,0,0,0,9,9,97,2100,27,1,2013,1,13,25,1,11,1,I-65,GOVERNMENT ST,10,30.65205833,-88.12233889,0,12,1,0,1,1,0,1,1,10,0,10,0,0000000,99,99,13,30,99,99,0,0,0,1,1
1,10053,1,1,0,0,0,1,1,43,830,28,1,2013,2,21,43,0,6,6,BETH ST,,0,34.18274167,-86.85603889,0,35,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,21,48,88,88,20,0,0,1,1
1,10054,1,1,0,1,1,1,1,15,0,30,1,2013,4,13,30,1,2,2,US-SR 1,,2432,33.80007222,-85.90083056,0,8,0,0,1,1,0,1,1,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,0
1,10055,1,1,0,1,1,1,1,89,1730,31,1,2013,5,18,9,0,13,6,MERIDIAN ST,,0,34.74581389,-86.58428889,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,18,9,18,12,88,88,0,0,0,1,0
1,10056,1,1,0,0,0,2,2,129,0,7,1,2013,2,23,25,0,4,4,CR-34,,0,31.50473611,-87.98959722,0,1,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
1,10057,1,1,0,0,0,1,1,45,0,19,1,2013,7,0,38,0,6,4,CR-445,CR-17,0,31.32023333,-85.786875,0,35,0,0,3,3,0,4,3,1,0,1,0,0000000,99,99,0,50,99,99,0,0,0,1,1
1,10058,2,2,0,0,0,4,4,97,2100,30,1,2013,4,6,5,0,16,6,FAIRWAY DR,,0,30.66333889,-88.10314167,0,12,8,0,1,1,0,1,1,2,0,2,0,0000000,99,99,6,11,99,99,0,0,0,1,0
1,10059,1,1,0,0,0,1,1,131,0,1,2,2013,6,21,50,1,2,3,SR-5,,256,32.167725,-87.494,0,42,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,22,20,88,88,0,0,0,1,1
1,10060,1,1,0,1,1,1,1,95,0,2,2,2013,7,21,55,0,6,4,CR-SKYVIEW RD,,0,34.45711111,-86.55695,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,99,99,22,14,88,88,0,0,0,1,0
1,10061,2,2,0,0,0,5,5,21,2990,2,2,2013,7,23,41,0,3,2,US-SR 3,,2299,32.92521667,-86.72478056,0,12,2,0,1,1,0,1,3,10,0,10,0,0000000,99,99,23,53,99,99,0,0,0,1,2
1,10062,2,2,0,0,0,2,2,9,0,3,2,2013,1,5,0,1,2,2,US-SR 231,HWY 278,2755,34.16678333,-86.51651111,0,12,6,0,2,2,0,1,3,10,0,10,0,0000000,99,99,5,25,88,88,0,0,0,1,0
1,10063,1,1,0,0,0,1,1,15,100,3,2,2013,1,22,1,0,16,6,JOHNSTON DR,,0,33.66639444,-85.81643611,0,33,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,22,8,88,88,0,0,0,1,0
1,10064,1,1,0,0,0,1,1,71,0,4,2,2013,2,11,45,0,6,4,CR-66,,0,34.53489167,-85.99106111,0,18,0,0,1,1,0,4,1,10,0,10,0,0000000,99,99,11,57,99,99,0,0,0,1,0
1,10065,2,2,0,0,0,3,3,71,2720,5,2,2013,3,10,20,0,3,3,SR-79,ROY OWNES DR,886,34.609775,-86.06942778,0,12,6,0,2,2,0,1,1,1,0,1,0,0000000,99,99,10,25,99,99,0,0,0,1,0
1,10066,1,1,0,0,0,1,1,77,0,6,2,2013,4,20,45,0,3,3,SR-20,,14,34.99152222,-87.91041389,0,42,0,0,1,1,0,4,3,10,0,10,0,0000000,99,99,21,15,88,88,0,0,0,1,0
1,10067,2,2,0,0,0,3,3,97,0,6,2,2013,4,23,45,0,6,4,CR-LEROY STEPHENS ROAD,,0,30.61747222,-88.23286389,0,12,6,0,1,1,0,1,3,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,1
1,10068,1,1,0,0,0,1,1,89,1730,8,2,2013,6,11,37,0,15,6,BANKHEAD PARKWAY,,0,34.74193611,-86.55331389,0,59,0,0,1,1,0,4,1,10,0,10,0,0000000,99,99,11,47,99,99,0,0,0,1,0
1,10069,1,1,0,0,0,1,1,47,0,8,2,2013,6,16,35,0,2,3,SR-41,HWY 140,1250,32.40029722,-86.99250278,0,46,0,0,3,2,0,4,1,10,0,10,0,0000000,99,99,16,40,88,88,0,0,0,1,1
1,10070,1,1,0,0,0,1,1,65,0,9,2,2013,7,2,0,0,3,3,SR-14,,571,32.77071667,-87.74954722,0,34,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,2,20,88,88,0,0,0,1,1
1,10071,1,1,0,2,2,1,1,125,3050,10,2,2013,1,14,6,0,16,6,4TH ST E,25TH AVE E,0,33.21193889,-87.50458333,0,8,0,0,2,3,0,1,1,2,0,2,0,0000000,88,88,88,88,88,88,0,0,0,1,0
1,10072,2,2,0,0,0,5,5,73,1850,13,2,2013,4,17,46,0,14,2,US-SR 4,I-20 RAMP,1120,33.54458056,-86.59161667,0,12,6,1,2,3,0,1,3,1,0,1,0,0000000,99,99,18,0,99,99,0,0,0,1,0
1,10073,1,1,0,0,0,2,2,97,2550,9,2,2013,7,21,0,1,11,1,I-65,,80,30.73885833,-88.11025556,0,43,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,21,5,99,99,0,0,0,1,1
1,10074,2,2,0,0,0,4,4,73,0,28,1,2013,2,18,45,0,5,4,CR-CLAY PALMERDALE RD,,0,33.72488056,-86.6354,0,12,2,0,1,1,0,1,2,10,0,10,0,0000000,99,99,18,45,99,99,0,0,0,1,0
1,10075,2,1,1,0,2,2,4,63,0,18,1,2013,6,7,47,1,11,1,I-59,,273,32.73925833,-88.09642778,0,14,0,0,1,1,0,2,1,1,0,1,0,0000000,99,99,8,24,99,99,19,0,0,1,0
1,10076,1,1,0,0,0,1,1,73,2170,23,1,2013,4,2,12,0,14,6,OLD LEEDS ROAD,,0,33.49853611,-86.74376389,0,33,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,3,53,88,88,0,0,0,1,0
1,10077,1,1,0,0,0,1,1,123,0,24,1,2013,5,11,20,0,4,4,CR-SANFORD RD,,0,33.06445278,-85.86788611,0,35,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,11,45,99,99,0,0,0,1,0
1,10078,1,1,0,0,0,5,5,73,0,25,1,2013,6,17,10,0,15,4,CR-TRUSSVILLE CLAY RD,,0,33.69848333,-86.59688333,0,17,0,0,1,1,0,4,1,10,0,10,0,0000000,99,99,17,23,99,99,0,0,0,2,0
1,10079,1,1,0,0,0,1,1,125,2260,27,1,2013,1,3,30,0,14,4,CR-5TH ST,,0,33.22036667,-87.59966944,0,42,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,6,53,88,88,0,0,0,1,1
1,10080,1,1,0,0,0,1,1,73,350,16,2,2013,7,5,0,1,11,1,I-65,,2635,33.56139722,-86.82790833,0,24,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,5,15,88,88,0,0,0,1,0
1,10081,2,2,0,0,0,5,5,73,350,5,2,2013,3,19,8,1,13,6,LAKESHORE PKWY,SYDNEY DR,0,33.43403056,-86.87503889,0,12,6,0,2,2,0,1,3,1,0,1,0,0000000,99,99,19,14,99,99,0,0,0,2,0
1,10082,2,2,0,0,0,3,3,3,0,6,2,2013,4,10,0,1,2,3,SR-59,HWY 31,352,30.73125833,-87.79267778,0,12,6,0,2,3,0,1,1,1,0,1,0,0000000,99,99,10,25,99,99,0,0,0,1,0
1,10083,1,1,0,0,0,1,1,3,1493,7,2,2013,5,17,52,0,4,3,SR-180,,40,30.25233611,-87.75365,0,42,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,18,1,88,88,0,0,0,1,1
1,10084,1,1,0,0,0,2,2,115,0,8,2,2013,6,17,0,0,6,4,CR-WOODS BEND ROAD,,0,33.70124444,-86.16073611,0,34,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,17,30,99,99,0,0,0,1,1
1,10085,1,1,0,0,0,1,1,73,3180,11,2,2013,2,17,8,0,5,4,CR-WARRIOR KIMBERLY ROAD,,0,33.80976667,-86.80098056,0,42,0,0,1,1,0,4,5,2,0,2,0,0000000,99,99,17,11,99,99,0,0,0,1,0
1,10086,2,2,0,0,0,4,4,3,0,11,2,2013,2,12,0,1,13,2,US-SR 42,,743,30.41446944,-87.52835556,0,12,2,0,1,1,0,1,1,2,0,2,0,0000000,99,99,12,25,99,99,0,0,0,1,0
1,10087,1,1,0,0,0,1,1,73,350,12,2,2013,3,11,0,1,11,1,I-59,,1245,33.52064444,-86.85390278,0,1,0,0,1,1,0,4,1,2,0,2,0,0000000,99,99,11,7,88,88,0,0,0,1,0
1,10088,1,1,0,0,0,1,1,43,0,16,2,2013,7,0,15,1,1,4,CR-30,CR-35,0,33.93535,-86.96766667,0,34,0,0,3,3,0,4,3,1,0,1,0,0000000,99,99,1,6,88,88,0,0,0,1,1
1,10089,1,1,0,0,0,2,2,79,0,16,2,2013,7,20,50,1,2,4,CR-331,,0,34.50449167,-87.15173611,0,34,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,21,15,99,99,20,0,0,1,1
1,10090,1,1,0,0,0,1,1,109,0,16,2,2013,7,10,5,0,3,3,SR-87,,585,31.74394167,-85.95863056,0,38,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,10,17,99,99,0,0,0,1,0
1,10091,1,1,0,0,0,1,1,21,0,17,2,2013,1,7,10,0,3,3,SR-145,,48,32.90567778,-86.61260556,0,42,0,0,1,1,0,4,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
1,10092,2,2,0,0,0,2,2,101,0,18,2,2013,2,7,40,0,4,4,CR-MERIWEATHER TRAIL,,0,32.04075556,-86.01840278,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,99,8,5,88,88,0,0,0,2,0
1,10093,1,1,0,0,0,2,2,19,0,21,2,2013,5,23,30,0,6,4,CR-168,,0,34.06871111,-85.55721111,0,42,0,0,1,1,0,4,3,2,0,2,0,0000000,99,99,23,50,99,99,0,0,0,1,0
1,10094,1,1,0,0,0,1,1,97,0,24,2,2013,1,2,40,0,4,4,CR-OLD PASCAGOULA RD,,0,30.54189722,-88.26932222,0,34,0,0,1,1,0,4,3,10,0,10,0,0000000,99,99,3,10,99,99,0,0,0,1,1
1,10095,1,1,0,0,0,2,2,115,2010,24,2,2013,1,0,5,0,6,4,CR-OLD MARGARET ROAD,,0,33.69025556,-86.42168889,0,42,0,0,1,1,0,4,3,10,0,10,0,0000000,99,99,0,15,99,99,0,0,0,1,1
1,10096,1,1,0,0,0,1,1,101,2130,3,2,2013,1,20,7,0,14,6,LONGVIEW COURT,,0,32.364275,-86.36231111,0,40,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,20,11,99,99,0,0,0,1,1
1,10097,1,1,0,0,0,2,2,9,0,14,2,2013,5,12,16,0,3,4,CR-OLD HWY 75,,0,33.88036111,-86.525625,0,42,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,12,30,99,99,0,0,0,1,0
1,10098,1,1,0,0,0,1,1,125,3050,20,2,2013,4,2,0,0,14,6,KICKER RD,,0,33.20890833,-87.51264167,0,30,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,2,7,99,99,0,0,0,1,1
1,10099,1,1,0,0,0,1,1,3,0,21,2,2013,5,4,10,0,4,3,SR-59,,645,31.08092222,-87.83376389,0,42,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,4,45,88,88,0,0,0,1,1
1,10100,1,1,0,0,0,2,2,43,0,23,2,2013,7,11,40,0,4,4,CR-747,,0,34.17270833,-86.74259722,0,42,0,0,1,1,0,4,1,10,0,10,0,0000000,99,99,11,47,99,99,0,0,0,1,0
1,10101,1,1,0,0,0,1,1,117,0,24,2,2013,1,12,5,0,3,4,CR-26,,0,33.19868056,-86.70037778,0,38,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,12,16,88,88,0,0,0,1,0
1,10102,1,1,0,0,0,2,2,63,0,27,2,2013,4,22,30,0,6,4,CR-20,,0,32.64123611,-87.82818889,0,42,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,0,0,99,99,0,0,0,1,1
1,10103,4,4,0,0,0,5,5,21,0,28,2,2013,5,14,40,1,1,1,I-65,,2223,33.01837222,-86.71443889,0,12,1,0,1,1,0,1,1,10,0,10,0,0000000,99,99,14,50,99,99,27,0,0,1,0
1,10104,5,5,0,0,0,8,8,97,2100,28,2,2013,5,15,25,0,14,6,GRELOT RD,PRIVATE DRIVEWAY,0,30.66115833,-88.19823056,0,12,6,0,8,1,0,1,1,1,0,1,0,0000000,99,99,15,32,99,99,0,0,0,1,0
1,10105,1,1,0,0,0,1,1,97,2100,3,3,2013,1,6,0,0,14,6,AZALEA RD,,0,30.628675,-88.13548611,0,35,0,0,1,1,0,4,4,10,0,10,0,0000000,99,99,6,7,99,99,0,0,0,1,1
1,10106,2,1,1,0,0,1,1,103,0,19,2,2013,3,22,0,0,3,3,SR-36,,380,34.50016111,-86.68660556,0,53,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,22,14,88,88,0,0,0,1,1
1,10107,1,1,0,0,0,1,1,69,930,25,2,2013,2,18,30,1,13,2,US-SR 210,,0,31.22215833,-85.36058056,0,23,0,0,1,1,0,3,3,2,0,2,0,0000000,99,99,23,10,88,88,0,0,0,1,0
1,10108,1,1,0,0,0,1,1,99,0,26,2,2013,3,22,23,0,4,4,CR-17,,0,31.62449444,-87.43385,0,42,0,0,1,1,0,4,3,10,0,10,0,0000000,99,99,22,58,88,88,0,0,0,1,1
1,10109,2,2,0,0,0,3,3,105,0,28,2,2013,5,19,20,0,4,4,CR-12,,0,32.452825,-87.51278611,0,12,2,0,1,1,0,1,3,10,0,10,0,0000000,99,99,20,15,99,99,0,0,0,1,0
1,10110,1,1,0,0,0,1,1,55,2822,10,3,2013,1,1,10,1,13,3,SR-77,,990,33.90153611,-86.02960833,0,32,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,1,17,88,88,0,0,0,1,0
1,10111,1,1,0,0,0,1,1,73,330,11,3,2013,2,16,31,0,15,6,14TH AVE,,0,33.39735833,-86.97785833,0,39,0,0,1,1,0,4,1,10,0,10,0,0000000,99,99,16,38,99,99,0,0,0,1,0
